response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0118,0.0000,0.0000,0.0000,0.0064,0.0000,400,1.4622
0.0050,0.0000,0.0000,0.0000,0.0048,0.0000,400,1.4691
0.0117,0.0000,0.0000,0.0000,0.0065,0.0000,400,1.4625
0.0067,0.0000,0.0000,0.0000,0.0064,0.0002,400,1.4675
0.0096,0.0000,0.0000,0.0000,0.0037,0.0058,400,1.4647
0.0026,0.0000,0.0000,0.0000,0.0025,0.0000,400,1.4718
0.0024,0.0000,0.0000,0.0000,0.0022,0.0000,400,1.4722
0.0134,0.0000,0.0000,0.0003,0.0037,0.0061,400,1.4613
0.0028,0.0000,0.0000,0.0000,0.0026,0.0000,400,1.4720
0.0107,0.0000,0.0000,0.0000,0.0036,0.0070,400,1.4643
0.0021,0.0000,0.0000,0.0000,0.0019,0.0000,400,1.4729
0.0071,0.0000,0.0000,0.0000,0.0053,0.0000,400,1.4681
0.0141,0.0000,0.0000,0.0000,0.0037,0.0070,400,1.4611
0.0021,0.0000,0.0000,0.0000,0.0020,0.0000,400,1.4733
0.0063,0.0000,0.0000,0.0000,0.0024,0.0038,400,1.4692
0.0038,0.0000,0.0000,0.0000,0.0025,0.0013,400,1.4718
0.0034,0.0000,0.0000,0.0000,0.0025,0.0008,400,1.4724
0.0047,0.0000,0.0000,0.0000,0.0045,0.0000,400,1.4711
0.0065,0.0000,0.0000,0.0001,0.0056,0.0005,400,1.4694
0.0055,0.0000,0.0000,0.0000,0.0054,0.0000,400,1.4704
0.0052,0.0000,0.0000,0.0000,0.0051,0.0000,400,1.4709
0.0075,0.0000,0.0000,0.0000,0.0015,0.0001,400,1.4686
0.0048,0.0000,0.0000,0.0000,0.0046,0.0000,400,1.4714
0.0079,0.0000,0.0000,0.0000,0.0052,0.0000,400,1.4683
0.0056,0.0000,0.0000,0.0001,0.0046,0.0009,400,1.4707
0.0157,0.0000,0.0000,0.0000,0.0043,0.0077,400,1.4605
0.0052,0.0000,0.0000,0.0000,0.0048,0.0003,400,1.4712
0.0065,0.0000,0.0000,0.0000,0.0054,0.0010,400,1.4699
0.0058,0.0000,0.0000,0.0000,0.0057,0.0000,400,1.4706
0.0080,0.0000,0.0000,0.0000,0.0049,0.0000,400,1.4684
0.0071,0.0000,0.0000,0.0000,0.0058,0.0011,400,1.4695
0.0055,0.0000,0.0000,0.0000,0.0054,0.0000,400,1.4711
0.0016,0.0000,0.0000,0.0000,0.0015,0.0000,400,1.4750
0.0014,0.0000,0.0000,0.0000,0.0013,0.0000,400,1.4752
0.0064,0.0000,0.0000,0.0000,0.0047,0.0016,400,1.4708
0.0029,0.0000,0.0000,0.0000,0.0025,0.0003,400,1.4744
0.0074,0.0000,0.0000,0.0000,0.0053,0.0020,400,1.4703
0.0099,0.0000,0.0000,0.0000,0.0052,0.0025,400,1.4682
0.0081,0.0000,0.0000,0.0000,0.0055,0.0025,400,1.4705
0.0055,0.0000,0.0000,0.0000,0.0042,0.0012,400,1.4734
0.0039,0.0000,0.0000,0.0000,0.0013,0.0025,400,1.4752
0.0081,0.0000,0.0000,0.0000,0.0048,0.0032,400,1.4712
0.0059,0.0000,0.0000,0.0001,0.0041,0.0016,400,1.4736
0.0059,0.0000,0.0000,0.0000,0.0038,0.0019,400,1.4738
0.0063,0.0000,0.0000,0.0000,0.0053,0.0008,400,1.4740
0.0040,0.0000,0.0000,0.0000,0.0038,0.0001,400,1.4764
0.0117,0.0000,0.0000,0.0000,0.0054,0.0001,400,1.4687
0.0091,0.0000,0.0000,0.0000,0.0049,0.0042,400,1.4714
0.0114,0.0000,0.0000,0.0000,0.0055,0.0000,400,1.4693
0.0107,0.0000,0.0000,0.0000,0.0053,0.0053,400,1.4701
0.0107,0.0000,0.0000,0.0000,0.0053,0.0053,400,1.4702
0.0109,0.0000,0.0000,0.0000,0.0054,0.0054,400,1.4700
0.0047,0.0000,0.0000,0.0000,0.0041,0.0005,400,1.4765
0.0067,0.0000,0.0000,0.0000,0.0030,0.0036,400,1.4746
0.0020,0.0000,0.0000,0.0000,0.0018,0.0000,400,1.4794
0.0029,0.0000,0.0000,0.0001,0.0027,0.0000,400,1.4786
0.0225,0.0000,0.0000,0.0000,0.0031,0.0039,400,1.4591
0.0073,0.0000,0.0000,0.0000,0.0032,0.0040,400,1.4744
0.0070,0.0000,0.0000,0.0000,0.0029,0.0040,400,1.4748
0.0080,0.0000,0.0000,0.0000,0.0039,0.0040,400,1.4739
0.0079,0.0000,0.0000,0.0000,0.0029,0.0050,400,1.4742
0.0058,0.0000,0.0000,0.0000,0.0057,0.0001,400,1.4764
0.0065,0.0000,0.0000,0.0000,0.0064,0.0000,400,1.4758
0.0065,0.0000,0.0000,0.0000,0.0064,0.0000,400,1.4759
0.0062,0.0000,0.0000,0.0000,0.0061,0.0000,400,1.4763
0.0067,0.0000,0.0000,0.0000,0.0066,0.0000,400,1.4760
0.0065,0.0000,0.0000,0.0000,0.0063,0.0000,400,1.4762
0.0067,0.0000,0.0000,0.0000,0.0066,0.0000,400,1.4762
0.0070,0.0000,0.0000,0.0000,0.0068,0.0001,400,1.4763
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,400,1.4748
0.0112,0.0000,0.0000,0.0000,0.0109,0.0001,400,1.4726
0.0076,0.0000,0.0000,0.0000,0.0075,0.0000,400,1.4765
0.0039,0.0000,0.0000,0.0000,0.0037,0.0000,400,1.4804
0.0038,0.0000,0.0000,0.0000,0.0036,0.0000,400,1.4807
0.0085,0.0000,0.0000,0.0000,0.0083,0.0000,400,1.4761
0.0040,0.0000,0.0000,0.0000,0.0025,0.0001,400,1.4808
0.0088,0.0000,0.0000,0.0000,0.0062,0.0025,400,1.4761
0.0041,0.0000,0.0000,0.0000,0.0040,0.0001,400,1.4809
0.0070,0.0000,0.0000,0.0000,0.0038,0.0000,400,1.4781
0.0031,0.0000,0.0000,0.0000,0.0030,0.0000,400,1.4821
0.0037,0.0000,0.0000,0.0000,0.0035,0.0000,400,1.4816
0.0045,0.0000,0.0000,0.0000,0.0044,0.0000,400,1.4809
0.0035,0.0000,0.0000,0.0000,0.0034,0.0001,400,1.4819
0.0043,0.0000,0.0000,0.0000,0.0042,0.0000,400,1.4812
0.0100,0.0000,0.0000,0.0000,0.0044,0.0000,400,1.4756
0.0042,0.0000,0.0000,0.0000,0.0041,0.0000,400,1.4814
0.0031,0.0000,0.0000,0.0000,0.0030,0.0000,400,1.4825
0.0035,0.0000,0.0000,0.0000,0.0033,0.0000,400,1.4823
0.0031,0.0000,0.0000,0.0000,0.0030,0.0000,400,1.4827
0.0041,0.0000,0.0000,0.0000,0.0040,0.0000,400,1.4817
0.0045,0.0000,0.0000,0.0000,0.0043,0.0000,400,1.4815
0.0035,0.0000,0.0000,0.0000,0.0034,0.0000,400,1.4825
0.0042,0.0000,0.0000,0.0001,0.0039,0.0001,400,1.4818
0.0086,0.0000,0.0000,0.0000,0.0047,0.0000,400,1.4777
0.0041,0.0000,0.0000,0.0000,0.0039,0.0000,400,1.4823
0.0098,0.0000,0.0000,0.0000,0.0044,0.0000,400,1.4767
0.0063,0.0000,0.0000,0.0001,0.0059,0.0000,400,1.4804
0.0069,0.0000,0.0000,0.0000,0.0067,0.0000,400,1.4798
0.0095,0.0000,0.0000,0.0008,0.0085,0.0001,400,1.4773
0.0074,0.0000,0.0000,0.0000,0.0072,0.0000,400,1.4795
0.0115,0.0000,0.0000,0.0000,0.0059,0.0001,400,1.4755
0.0104,0.0000,0.0000,0.0000,0.0102,0.0001,400,1.4767
0.0079,0.0000,0.0000,0.0000,0.0078,0.0000,400,1.4791
0.0106,0.0000,0.0000,0.0000,0.0038,0.0066,400,1.4766
0.0099,0.0000,0.0000,0.0009,0.0088,0.0000,400,1.4774
0.0083,0.0000,0.0000,0.0000,0.0082,0.0001,400,1.4789
0.0060,0.0000,0.0000,0.0000,0.0058,0.0000,400,1.4813
0.0132,0.0000,0.0000,0.0000,0.0058,0.0073,400,1.4742
0.0016,0.0000,0.0000,0.0000,0.0015,0.0000,400,1.4858
0.0108,0.0000,0.0000,0.0000,0.0107,0.0000,400,1.4766
0.0048,0.0000,0.0000,0.0000,0.0046,0.0000,400,1.4827
0.0136,0.0000,0.0000,0.0000,0.0066,0.0069,400,1.4741
0.0019,0.0000,0.0000,0.0000,0.0014,0.0004,400,1.4860
0.0042,0.0000,0.0000,0.0000,0.0040,0.0000,400,1.4838
0.0042,0.0000,0.0000,0.0000,0.0040,0.0001,400,1.4841
0.0023,0.0000,0.0000,0.0000,0.0020,0.0000,400,1.4860
0.0026,0.0000,0.0000,0.0001,0.0024,0.0000,400,1.4858
0.0200,0.0000,0.0000,0.0008,0.0080,0.0001,400,1.4685
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,400,1.4851
0.0080,0.0000,0.0000,0.0000,0.0077,0.0000,400,1.4806
0.0053,0.0000,0.0000,0.0000,0.0042,0.0010,400,1.4836
0.0041,0.0000,0.0000,0.0000,0.0039,0.0000,400,1.4848
0.0055,0.0000,0.0000,0.0000,0.0044,0.0010,400,1.4833
0.0140,0.0000,0.0000,0.0000,0.0123,0.0017,400,1.4750
0.0033,0.0000,0.0000,0.0000,0.0025,0.0006,400,1.4858
0.0134,0.0000,0.0000,0.0000,0.0117,0.0016,400,1.4758
0.0050,0.0000,0.0000,0.0000,0.0034,0.0014,400,1.4843
0.0089,0.0000,0.0000,0.0000,0.0088,0.0000,400,1.4804
0.0050,0.0000,0.0000,0.0000,0.0028,0.0021,400,1.4845
0.0068,0.0000,0.0000,0.0000,0.0048,0.0019,400,1.4829
0.0073,0.0000,0.0000,0.0000,0.0072,0.0001,400,1.4867
0.0071,0.0000,0.0000,0.0000,0.0070,0.0000,400,1.4869
0.0069,0.0000,0.0000,0.0000,0.0068,0.0000,400,1.4872
0.0071,0.0000,0.0000,0.0000,0.0070,0.0000,400,1.4871
0.0069,0.0000,0.0000,0.0000,0.0066,0.0000,400,1.4875
0.0075,0.0000,0.0000,0.0000,0.0074,0.0000,400,1.4869
0.0072,0.0000,0.0000,0.0000,0.0071,0.0000,400,1.4873
0.0075,0.0000,0.0000,0.0000,0.0074,0.0000,400,1.4870
0.0067,0.0000,0.0000,0.0000,0.0065,0.0000,400,1.4880
0.0073,0.0000,0.0000,0.0000,0.0071,0.0000,400,1.4874
0.0061,0.0000,0.0000,0.0000,0.0059,0.0000,400,1.4888
0.0076,0.0000,0.0000,0.0000,0.0074,0.0000,400,1.4874
0.0071,0.0000,0.0000,0.0000,0.0069,0.0000,400,1.4880
0.0091,0.0000,0.0000,0.0011,0.0079,0.0000,400,1.4860
0.0064,0.0000,0.0000,0.0000,0.0062,0.0000,400,1.4889
0.0079,0.0000,0.0000,0.0000,0.0077,0.0000,400,1.4875
0.0072,0.0000,0.0000,0.0000,0.0070,0.0000,400,1.4883
0.0082,0.0000,0.0000,0.0000,0.0081,0.0000,400,1.4872
0.0066,0.0000,0.0000,0.0000,0.0064,0.0000,400,1.4891
0.0203,0.0000,0.0000,0.0000,0.0080,0.0000,400,1.4754
0.0076,0.0000,0.0000,0.0000,0.0075,0.0000,400,1.4883
0.0066,0.0000,0.0000,0.0000,0.0065,0.0001,400,1.4893
0.0089,0.0000,0.0000,0.0000,0.0087,0.0001,400,1.4871
0.0070,0.0000,0.0000,0.0000,0.0068,0.0000,400,1.4891
0.0076,0.0000,0.0000,0.0000,0.0074,0.0001,400,1.4886
0.0085,0.0000,0.0000,0.0001,0.0074,0.0000,400,1.4877
0.0080,0.0000,0.0000,0.0000,0.0079,0.0000,400,1.4883
0.0091,0.0000,0.0000,0.0000,0.0069,0.0000,400,1.4873
0.0066,0.0000,0.0000,0.0000,0.0065,0.0000,400,1.4898
0.0073,0.0000,0.0000,0.0000,0.0071,0.0000,400,1.4892
0.0082,0.0000,0.0000,0.0000,0.0080,0.0000,400,1.4885
0.0072,0.0000,0.0000,0.0000,0.0070,0.0000,400,1.4895
0.0117,0.0000,0.0000,0.0000,0.0115,0.0000,400,1.4852
0.0123,0.0000,0.0000,0.0000,0.0121,0.0000,400,1.4847
0.0118,0.0000,0.0000,0.0000,0.0117,0.0000,400,1.4853
0.0120,0.0000,0.0000,0.0000,0.0119,0.0000,400,1.4851
0.0118,0.0000,0.0000,0.0000,0.0117,0.0000,400,1.4854
0.0118,0.0000,0.0000,0.0000,0.0117,0.0000,400,1.4854
0.0120,0.0000,0.0000,0.0000,0.0119,0.0000,400,1.4855
0.0026,0.0000,0.0000,0.0000,0.0024,0.0000,400,1.4949
0.0014,0.0000,0.0000,0.0000,0.0013,0.0000,400,1.4962
0.0127,0.0000,0.0000,0.0000,0.0126,0.0000,400,1.4849
0.0037,0.0000,0.0000,0.0000,0.0027,0.0009,400,1.4950
0.0132,0.0000,0.0000,0.0000,0.0121,0.0010,400,1.4856
0.0037,0.0000,0.0000,0.0000,0.0025,0.0011,400,1.4953
0.0028,0.0000,0.0000,0.0000,0.0025,0.0001,400,1.4964
0.0024,0.0000,0.0000,0.0000,0.0023,0.0001,400,1.4968
0.0042,0.0000,0.0000,0.0000,0.0041,0.0000,400,1.4951
0.0021,0.0000,0.0000,0.0000,0.0020,0.0001,400,1.4973
0.0052,0.0000,0.0000,0.0000,0.0036,0.0015,400,1.4943
0.0022,0.0000,0.0000,0.0000,0.0021,0.0001,400,1.4974
0.0052,0.0000,0.0000,0.0000,0.0035,0.0016,400,1.4945
0.0058,0.0000,0.0000,0.0000,0.0040,0.0017,400,1.4940
0.0028,0.0000,0.0000,0.0000,0.0026,0.0000,400,1.4971
0.0056,0.0000,0.0000,0.0000,0.0035,0.0020,400,1.4945
0.0061,0.0000,0.0000,0.0000,0.0039,0.0022,400,1.4942
0.0058,0.0000,0.0000,0.0000,0.0033,0.0023,400,1.4947
0.0064,0.0000,0.0000,0.0000,0.0039,0.0025,400,1.4942
0.0144,0.0000,0.0000,0.0000,0.0117,0.0026,400,1.4864
0.0147,0.0000,0.0000,0.0000,0.0118,0.0028,400,1.4863
0.0072,0.0000,0.0000,0.0000,0.0070,0.0001,400,1.4940
0.0147,0.0000,0.0000,0.0000,0.0116,0.0030,400,1.4865
0.0147,0.0000,0.0000,0.0000,0.0115,0.0031,400,1.4866
0.0011,0.0000,0.0000,0.0000,0.0010,0.0001,400,1.5003
0.0061,0.0000,0.0000,0.0000,0.0027,0.0033,400,1.4954
0.0015,0.0000,0.0000,0.0000,0.0013,0.0000,400,1.5001
0.0041,0.0000,0.0000,0.0000,0.0005,0.0034,400,1.4977
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,400,1.4969
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,400,1.4969
0.0024,0.0000,0.0000,0.0000,0.0023,0.0000,400,1.4997
0.0023,0.0000,0.0000,0.0000,0.0021,0.0001,400,1.4999
0.0031,0.0000,0.0000,0.0000,0.0030,0.0000,400,1.4992
0.0029,0.0000,0.0000,0.0000,0.0023,0.0000,400,1.4996
0.0028,0.0000,0.0000,0.0000,0.0027,0.0000,400,1.4997
0.0071,0.0000,0.0000,0.0000,0.0027,0.0043,400,1.4955
0.0028,0.0000,0.0000,0.0000,0.0023,0.0004,400,1.4998
0.0072,0.0000,0.0000,0.0000,0.0025,0.0046,400,1.4957
0.0035,0.0000,0.0000,0.0000,0.0034,0.0000,400,1.4994
0.0072,0.0000,0.0000,0.0000,0.0023,0.0047,400,1.4959
0.0045,0.0000,0.0000,0.0000,0.0043,0.0000,400,1.4986
0.0086,0.0000,0.0000,0.0000,0.0035,0.0049,400,1.4947
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,400,1.4989
0.0075,0.0000,0.0000,0.0000,0.0023,0.0050,400,1.4960
0.0070,0.0000,0.0000,0.0000,0.0069,0.0000,400,1.4964
0.0075,0.0000,0.0000,0.0000,0.0021,0.0052,400,1.4962
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,400,1.4992
0.0072,0.0000,0.0000,0.0000,0.0071,0.0000,400,1.4967
0.0067,0.0000,0.0000,0.0000,0.0011,0.0056,400,1.4973
0.0076,0.0000,0.0000,0.0000,0.0074,0.0000,400,1.4965
0.0005,0.0000,0.0000,0.0000,0.0004,0.0000,400,1.5040
0.0163,0.0000,0.0000,0.0000,0.0098,0.0063,400,1.4885
0.0008,0.0000,0.0000,0.0000,0.0006,0.0000,400,1.5041
0.0105,0.0000,0.0000,0.0000,0.0035,0.0069,400,1.4944
0.0074,0.0000,0.0000,0.0000,0.0007,0.0065,400,1.4976
0.0013,0.0000,0.0000,0.0000,0.0011,0.0000,400,1.5037
0.0157,0.0000,0.0000,0.0000,0.0090,0.0066,400,1.4893
0.0076,0.0000,0.0000,0.0000,0.0009,0.0066,400,1.4975
0.0080,0.0000,0.0000,0.0000,0.0013,0.0066,400,1.4971
0.0017,0.0000,0.0000,0.0000,0.0015,0.0000,400,1.5035
0.0197,0.0000,0.0000,0.0000,0.0129,0.0067,400,1.4856
0.0022,0.0000,0.0000,0.0000,0.0021,0.0000,400,1.5031
0.0017,0.0000,0.0000,0.0000,0.0016,0.0000,400,1.5036
0.0166,0.0000,0.0000,0.0000,0.0069,0.0091,400,1.4889
0.0021,0.0000,0.0000,0.0000,0.0019,0.0000,400,1.5034
0.0027,0.0000,0.0000,0.0000,0.0026,0.0000,400,1.5029
0.0200,0.0000,0.0000,0.0000,0.0129,0.0071,400,1.4856
0.0025,0.0000,0.0000,0.0000,0.0023,0.0001,400,1.5033
0.0030,0.0000,0.0000,0.0000,0.0028,0.0000,400,1.5029
0.0107,0.0000,0.0000,0.0000,0.0026,0.0081,400,1.4953
0.0067,0.0000,0.0000,0.0000,0.0035,0.0031,400,1.4994
0.0098,0.0000,0.0000,0.0000,0.0043,0.0029,400,1.4964
0.0102,0.0000,0.0000,0.0000,0.0022,0.0079,400,1.4962
0.0115,0.0000,0.0000,0.0000,0.0034,0.0080,400,1.4951
0.0042,0.0000,0.0000,0.0000,0.0033,0.0008,400,1.5025
0.0030,0.0000,0.0000,0.0000,0.0007,0.0000,400,1.5039
0.0024,0.0000,0.0000,0.0000,0.0009,0.0002,400,1.5051
0.0086,0.0000,0.0000,0.0000,0.0028,0.0000,400,1.4990
0.0030,0.0000,0.0000,0.0000,0.0029,0.0000,400,1.5048
0.0032,0.0000,0.0000,0.0000,0.0031,0.0000,400,1.5048
0.0033,0.0000,0.0000,0.0000,0.0032,0.0001,400,1.5049
0.0027,0.0000,0.0000,0.0000,0.0025,0.0000,400,1.5057
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,400,1.5051
0.0055,0.0000,0.0000,0.0000,0.0027,0.0028,400,1.5031
0.0065,0.0000,0.0000,0.0000,0.0035,0.0029,400,1.5023
0.0056,0.0000,0.0000,0.0000,0.0025,0.0030,400,1.5033
0.0070,0.0000,0.0000,0.0000,0.0037,0.0032,400,1.5021
0.0065,0.0000,0.0000,0.0001,0.0031,0.0032,400,1.5026
0.0073,0.0000,0.0000,0.0000,0.0039,0.0032,400,1.5019
0.0071,0.0000,0.0000,0.0000,0.0037,0.0033,400,1.5022
0.0077,0.0000,0.0000,0.0000,0.0042,0.0034,400,1.5016
0.0067,0.0000,0.0000,0.0000,0.0031,0.0034,400,1.5027
0.0080,0.0000,0.0000,0.0000,0.0044,0.0035,400,1.5015
0.0071,0.0000,0.0000,0.0000,0.0035,0.0035,400,1.5024
0.0077,0.0000,0.0000,0.0000,0.0040,0.0036,400,1.5019
0.0089,0.0000,0.0000,0.0000,0.0046,0.0042,400,1.5014
0.0142,0.0000,0.0000,0.0001,0.0025,0.0115,400,1.4956
0.0098,0.0000,0.0000,0.0000,0.0053,0.0043,400,1.5006
0.0090,0.0000,0.0000,0.0000,0.0045,0.0044,400,1.5014
0.0094,0.0000,0.0000,0.0000,0.0048,0.0045,400,1.5012
0.0096,0.0000,0.0000,0.0000,0.0050,0.0046,400,1.5010
0.0097,0.0000,0.0000,0.0000,0.0048,0.0048,400,1.5012
0.0105,0.0000,0.0000,0.0000,0.0056,0.0048,400,1.5005
0.0101,0.0000,0.0000,0.0000,0.0052,0.0048,400,1.5008
0.0151,0.0000,0.0000,0.0000,0.0023,0.0127,400,1.4959
0.0066,0.0000,0.0000,0.0000,0.0034,0.0031,400,1.5050
0.0068,0.0000,0.0000,0.0000,0.0034,0.0033,400,1.5050
0.0068,0.0000,0.0000,0.0000,0.0033,0.0034,400,1.5052
0.0068,0.0000,0.0000,0.0000,0.0033,0.0035,400,1.5052
0.0041,0.0000,0.0000,0.0000,0.0004,0.0036,400,1.5080
0.0040,0.0000,0.0000,0.0000,0.0002,0.0037,400,1.5082
0.0072,0.0000,0.0000,0.0000,0.0032,0.0038,400,1.5053
0.0072,0.0000,0.0000,0.0000,0.0032,0.0039,400,1.5053
0.0074,0.0000,0.0000,0.0000,0.0028,0.0044,400,1.5056
0.0055,0.0000,0.0000,0.0000,0.0009,0.0044,400,1.5076
0.0063,0.0000,0.0000,0.0001,0.0016,0.0045,400,1.5070
0.0056,0.0000,0.0000,0.0000,0.0008,0.0047,400,1.5079
0.0091,0.0000,0.0000,0.0000,0.0041,0.0048,400,1.5045
0.0065,0.0000,0.0000,0.0000,0.0013,0.0051,400,1.5074
0.0085,0.0000,0.0000,0.0000,0.0030,0.0054,400,1.5055
0.0088,0.0000,0.0000,0.0000,0.0033,0.0053,400,1.5053
0.0086,0.0000,0.0000,0.0000,0.0030,0.0054,400,1.5057
0.0092,0.0000,0.0000,0.0000,0.0034,0.0057,400,1.5055
0.0095,0.0000,0.0000,0.0000,0.0011,0.0053,400,1.5059
0.0088,0.0000,0.0000,0.0000,0.0017,0.0053,400,1.5067
0.0152,0.0000,0.0000,0.0000,0.0007,0.0049,400,1.5017
0.0110,0.0000,0.0000,0.0000,0.0009,0.0052,400,1.5062
0.0113,0.0000,0.0000,0.0000,0.0012,0.0052,400,1.5061
0.0109,0.0000,0.0000,0.0000,0.0006,0.0054,400,1.5066
0.0114,0.0000,0.0000,0.0000,0.0010,0.0055,400,1.5062
0.0112,0.0000,0.0000,0.0000,0.0008,0.0055,400,1.5064
0.0096,0.0000,0.0000,0.0000,0.0006,0.0059,400,1.5084
0.0097,0.0000,0.0000,0.0000,0.0004,0.0054,400,1.5085
0.0103,0.0000,0.0000,0.0000,0.0006,0.0050,400,1.5087
0.0098,0.0000,0.0000,0.0000,0.0019,0.0023,400,1.5102
0.0082,0.0000,0.0000,0.0001,0.0006,0.0025,400,1.5120
0.0093,0.0000,0.0000,0.0000,0.0012,0.0026,400,1.5110
0.0098,0.0000,0.0000,0.0001,0.0015,0.0027,400,1.5107
0.0095,0.0000,0.0000,0.0000,0.0012,0.0027,400,1.5110
0.0110,0.0000,0.0000,0.0001,0.0025,0.0028,400,1.5096
0.0102,0.0000,0.0000,0.0000,0.0017,0.0029,400,1.5106
0.0093,0.0000,0.0000,0.0000,0.0012,0.0031,400,1.5116
0.0114,0.0000,0.0000,0.0000,0.0026,0.0031,400,1.5095
0.0107,0.0000,0.0000,0.0000,0.0019,0.0032,400,1.5104
0.0094,0.0000,0.0000,0.0000,0.0011,0.0033,400,1.5118
0.0121,0.0000,0.0000,0.0000,0.0031,0.0033,400,1.5091
0.0108,0.0000,0.0000,0.0000,0.0018,0.0034,400,1.5105
0.0111,0.0000,0.0000,0.0000,0.0022,0.0035,400,1.5102
0.0122,0.0000,0.0000,0.0000,0.0030,0.0035,400,1.5092
0.0096,0.0000,0.0000,0.0000,0.0011,0.0036,400,1.5119
0.0126,0.0000,0.0000,0.0000,0.0033,0.0035,400,1.5089
0.0124,0.0000,0.0000,0.0000,0.0031,0.0036,400,1.5092
0.0107,0.0000,0.0000,0.0001,0.0016,0.0036,400,1.5109
0.0124,0.0000,0.0000,0.0000,0.0030,0.0038,400,1.5094
0.0124,0.0000,0.0000,0.0000,0.0029,0.0038,400,1.5094
0.0110,0.0000,0.0000,0.0000,0.0016,0.0039,400,1.5109
0.0132,0.0000,0.0000,0.0001,0.0035,0.0040,400,1.5089
0.0126,0.0000,0.0000,0.0000,0.0030,0.0039,400,1.5093
0.0126,0.0000,0.0000,0.0000,0.0029,0.0041,400,1.5095
0.0091,0.0000,0.0000,0.0000,0.0007,0.0032,400,1.5132
0.0088,0.0000,0.0000,0.0000,0.0004,0.0032,400,1.5136
0.0090,0.0000,0.0000,0.0000,0.0006,0.0031,400,1.5135
0.0104,0.0000,0.0000,0.0000,0.0015,0.0031,400,1.5121
0.0103,0.0000,0.0000,0.0000,0.0013,0.0032,400,1.5123
0.0100,0.0000,0.0000,0.0000,0.0012,0.0032,400,1.5126
0.0096,0.0000,0.0000,0.0000,0.0011,0.0032,400,1.5130
0.0102,0.0000,0.0000,0.0000,0.0013,0.0032,400,1.5125
0.0096,0.0000,0.0000,0.0000,0.0010,0.0033,400,1.5131
0.0089,0.0000,0.0000,0.0000,0.0003,0.0033,400,1.5140
0.0089,0.0000,0.0000,0.0000,0.0004,0.0034,400,1.5140
0.0055,0.0000,0.0000,0.0000,0.0003,0.0029,400,1.5176
0.0058,0.0000,0.0000,0.0000,0.0006,0.0028,400,1.5174
0.0078,0.0000,0.0000,0.0000,0.0008,0.0029,400,1.5154
0.0062,0.0000,0.0000,0.0000,0.0006,0.0031,400,1.5172
0.0081,0.0000,0.0000,0.0000,0.0008,0.0032,400,1.5155
0.0064,0.0000,0.0000,0.0000,0.0005,0.0035,400,1.5175
0.0093,0.0000,0.0000,0.0000,0.0009,0.0036,400,1.5147
0.0071,0.0000,0.0000,0.0000,0.0008,0.0037,400,1.5169
0.0099,0.0000,0.0000,0.0000,0.0010,0.0037,400,1.5143
0.0101,0.0000,0.0000,0.0000,0.0011,0.0039,400,1.5142
0.0073,0.0000,0.0000,0.0000,0.0005,0.0040,400,1.5177
0.0124,0.0000,0.0000,0.0000,0.0020,0.0064,400,1.5183
0.0109,0.0000,0.0000,0.0000,0.0014,0.0067,400,1.5201
0.0109,0.0000,0.0000,0.0000,0.0013,0.0068,400,1.5202
0.0123,0.0000,0.0000,0.0001,0.0021,0.0069,400,1.5189
0.0133,0.0000,0.0000,0.0000,0.0022,0.0069,400,1.5181
0.0113,0.0000,0.0000,0.0000,0.0011,0.0068,400,1.5203
0.0113,0.0000,0.0000,0.0000,0.0005,0.0069,400,1.5205
0.0107,0.0000,0.0000,0.0000,0.0004,0.0062,400,1.5214
0.0108,0.0000,0.0000,0.0000,0.0003,0.0064,400,1.5215
0.0111,0.0000,0.0000,0.0000,0.0007,0.0065,400,1.5213
0.0116,0.0000,0.0000,0.0000,0.0010,0.0065,400,1.5209
0.0116,0.0000,0.0000,0.0000,0.0010,0.0066,400,1.5210
0.0113,0.0000,0.0000,0.0000,0.0006,0.0067,400,1.5214
0.0117,0.0000,0.0000,0.0000,0.0008,0.0069,400,1.5212
0.0119,0.0000,0.0000,0.0000,0.0009,0.0070,400,1.5211
0.0126,0.0000,0.0000,0.0000,0.0013,0.0070,400,1.5206
0.0125,0.0000,0.0000,0.0000,0.0013,0.0071,400,1.5208
0.0129,0.0000,0.0000,0.0000,0.0015,0.0072,400,1.5205
0.0120,0.0000,0.0000,0.0000,0.0006,0.0073,400,1.5215
0.0120,0.0000,0.0000,0.0000,0.0006,0.0073,400,1.5216
0.0125,0.0000,0.0000,0.0000,0.0003,0.0071,400,1.5212
0.0120,0.0000,0.0000,0.0001,0.0005,0.0066,400,1.5218
0.0121,0.0000,0.0000,0.0000,0.0006,0.0066,400,1.5218
0.0119,0.0000,0.0000,0.0000,0.0005,0.0064,400,1.5221
0.0119,0.0000,0.0000,0.0000,0.0004,0.0064,400,1.5221
0.0124,0.0000,0.0000,0.0012,0.0007,0.0064,400,1.5216
0.0121,0.0000,0.0000,0.0001,0.0009,0.0062,400,1.5220
